freshdesk_ticket_id,frappe_ticket_id
22282370,21267
22282371,21269
22282372,21272
22282373,21274
22282374,21276
22282375,21278
22282376,21280
22282377,21282
22282378,21284
22282379,21286
22282380,21288
22282381,21290
22282382,21292
22282383,21294
22282384,21297
22282385,21298
22282386,21300
22282387,21302
22282388,21305
22282389,21307
22282390,21309
22282391,21311
22282392,21314
22282393,21316
22282394,21318
22282395,21320
22282396,21323
22282397,21325
22282398,21327
22282399,21329
22282400,21331
22282401,21333
22282402,21337
22282403,21340
22282404,21342
22282405,21344
22282406,21346
22282407,21348
22282408,21350
22282409,21352
22282410,21356
22282411,21358
22282412,21361
22282413,21363
22282414,21365
22282415,21367
22282416,21369
22282417,21371
22282418,21373
22282419,21375
22282420,21377
22282421,21379
22282422,21382
22282423,21384
22282424,21386
22282425,21388
22282426,21390
22282427,21392
22282428,21394
22282429,21396
22282430,21398
22282431,21400
22282432,21403
22282433,21406
22282434,21408
22282435,21410
22282436,21412
22282437,21414
22282438,21416
22282439,21418
22282440,21420
22282441,21423
22282442,21425
22282443,21427
22282444,21429
22282445,21431
22282446,21432
22282447,21438
22282448,21440
22282449,21442
22282450,21444
22282451,21447
22282452,21449
22282453,21451
22282454,21452
22282455,21454
22282456,21456
22282457,21458
22282458,21460
22282459,21462
22282460,21464
22282461,21466
22282462,21468
22282463,21470
22282464,21472
22282465,21474
22282466,21476
22282467,21478
22282468,21480
22282469,21481
22282470,21483
22282471,21485
22282472,21487
22282473,21489
22282474,21491
22282475,21493
22282476,21495
22282477,21497
22282478,21499
22282479,21501
22282480,21502
22282481,21505
22282482,21507
22282483,21508
22282484,21511
22282485,21513
22282486,21515
22282487,21517
22282488,21519
22282489,21521
22282490,21523
22282491,21525
22282492,21527
22282493,21529
22282494,21531
22282495,21533
22282496,21535
22282497,21537
22282498,21539
22282499,21541
22282500,21543
22282501,21545
22282502,21547
22282503,21549
22282504,21551
22282505,21553
22282506,21555
22282507,21558
22282508,21560
22282509,21562
22282510,21564
22282511,21566
22282512,21567
22282513,21569
22282514,21571
22282515,21573
22282516,21575
22282517,21577
22282518,21579
22282519,21581
22282520,21584
22282521,21586
22282522,21588
22282523,21590
22282524,21592
22282525,21594
22282526,21596
22282527,21598
22282528,21600
22282529,21602
22282530,21604
22282531,21606
22282532,21607
22282533,21609
22282534,21611
22282535,21613
22282536,21615
22282537,21617
22282538,21619
22282539,21622
22282540,21624
22282541,21625
22282542,21627
22282543,21629
22282544,21631
22282545,21633
22282546,21635
22282547,21637
22282548,21639
22282549,21641
22282550,21643
22282551,21645
22282552,21647
22282553,21649
22282554,21651
22282555,21653
22282556,21655
22282557,21657
22282558,21659
22282559,21661
22282560,21663
22282561,21665
22282562,21667
22282563,21669
22282564,21672
22282565,21674
22282566,21676
22282567,21678
22282568,21680
22282569,21682
22282570,21683
22282571,21685
22282572,21687
22282573,21689
22282574,21691
22282575,21693
22282576,21695
22282577,21698
22282578,21699
22282579,21701
22282580,21703
22282581,21705
22282582,21707
22282583,21709
22282584,21711
22282585,21713
22282586,21715
22282587,21717
22282588,21719
22282589,21721
22282590,21723
22282591,21725
22282592,21727
22282593,21729
22282594,21731
22282595,21733
22282596,21735
22282597,21737
22282598,21739
22282599,21741
22282600,21743
22282601,21745
22282602,21747
22282603,21749
22282604,21751
22282605,21753
22282606,21755
22282607,21757
22282608,21759
22282609,21761
22282610,21763
22282611,21765
22282612,21767
22282613,21769
22282614,21771
22282615,21773
22282616,21775
22282617,21777
22282618,21779
22282619,21781
22282620,21783
22282621,21785
22282622,21787
22282623,21789
22282624,21791
22282625,21793
22282626,21795
22282627,21797
22282628,21799
22282629,21801
22282630,21803
22282631,21805
22282632,21807
22282633,21809
22282634,21811
22282635,21813
22282636,21814
22282637,21816
22282638,21818
22282639,21820
22282640,21822
22282641,21824
22282642,21826
22282643,21828
22282644,21830
22282645,21832
22282646,21834
22282647,21836
22282648,21838
22282649,21840
22282650,21842
22282651,21844
22282652,21846
22282653,21847
22282654,21849
22282655,21851
22282656,21853
22282657,21855
22282658,21857
22282659,21859
22282660,21861
22282661,21863
22282662,21865
22282663,21867
22282664,21869
22282665,21872
22282666,21874
22282667,21876
22282668,21878
22282669,21880
