freshdesk_ticket_id,frappe_ticket_id
22283570,21898
22283571,21901
22283572,21905
22283573,21912
22283574,21917
22283575,21923
22283576,21931
22283577,21937
22283578,21943
22283579,21951
22283580,21960
22283581,21973
22283582,21983
22283583,21992
22283584,22004
22283585,22011
22283586,22025
22283587,22035
22283588,22045
22283589,22053
22283590,22063
22283591,22070
22283592,22080
22283593,22091
22283594,22099
22283595,22110
22283596,22118
22283597,22126
22283598,22135
22283599,22146
22283600,22156
22283601,22169
22283602,22178
22283603,22188
22283604,22195
22283605,22207
22283606,22217
22283607,22227
22283608,22236
22283609,22247
22283610,22255
22283611,22265
22283612,22274
22283613,22286
22283614,22296
22283615,22305
22283616,22315
22283617,22322
22283618,22332
22283619,22343
22283620,22356
22283621,22365
22283622,22379
22283623,22390
22283624,22399
22283625,22414
22283626,22424
22283627,22433
22283628,22444
22283629,22455
22283630,22465
22283631,22474
22283632,22485
22283633,22495
22283634,22505
22283635,22515
22283636,22525
22283637,22536
22283638,22546
22283639,22556
22283640,22567
22283641,22577
22283642,22588
22283643,22598
22283644,22606
22283645,22622
22283646,22632
22283647,22644
22283648,22653
22283649,22664
22283650,22676
22283651,22688
22283652,22694
22283653,22707
22283654,22722
22283655,22735
22283656,22747
22283657,22757
22283658,22767
22283659,22776
22283660,22787
22283661,22799
22283662,22808
22283663,22821
22283664,22831
22283665,22842
22283666,22853
22283667,22864
22283668,22875
22283669,22886
22283670,22896
22283671,22906
22283672,22913
22283673,22932
22283674,22941
22283675,22951
22283676,22961
22283677,22974
22283678,22982
22283679,22992
22283680,23003
22283681,23014
22283682,23024
22283683,23033
22283684,23045
22283685,23056
22283686,23066
22283687,23077
22283688,23088
22283689,23098
22283690,23109
22283691,23120
22283692,23130
22283693,23141
22283694,23151
22283695,23162
22283696,23172
22283697,23183
22283698,23192
22283699,23202
22283700,23214
22283701,23227
22283702,23237
22283703,23248
22283704,23260
22283705,23271
22283706,23283
22283707,23295
22283708,23307
22283709,23319
22283710,23331
22283711,23341
22283712,23353
22283713,23368
22283714,23379
22283715,23391
22283716,23401
22283717,23415
22283718,23425
22283719,23439
22283720,23452
22283721,23460
22283722,23471
22283723,23482
22283724,23493
22283725,23502
22283726,23513
22283727,23524
22283728,23533
22283729,23543
22283730,23554
22283731,23563
22283732,23575
22283733,23586
22283734,23594
22283735,23605
22283736,23614
22283737,23625
22283738,23642
22283739,23652
22283740,23663
22283741,23675
22283742,23686
22283743,23693
22283744,23705
22283745,23716
22283746,23726
22283747,23737
22283748,23748
22283749,23759
22283750,23769
22283751,23774
22283752,23782
22283753,23793
22283754,23803
22283755,23818
22283756,23831
22283758,23849
22283759,23859
22283760,23871
22283761,23883
22283762,23895
22283763,23906
22283764,23917
22283765,23930
22283766,23940
22283767,23953
22283768,23963
22283769,23974
22283770,23985
22283771,24001
22283772,24013
22283773,24024
22283774,24035
22283775,24044
22283776,24055
22283777,24067
22283778,24079
22283779,24094
22283780,24106
22283781,24120
22283782,24131
22283783,24151
22283784,24162
22283785,24178
22283786,24195
22283787,24213
22283788,24231
22283789,24249
22283790,24264
22283791,24285
22283792,24303
22283793,24325
22283794,24339
22283795,24355
22283796,24377
22283797,24398
22283798,24413
22283799,24432
22283800,24445
22283801,24460
22283802,24477
22283803,24490
22283804,24506
22283805,24522
22283806,24538
22283807,24558
22283808,24576
22283809,24588
22283810,24607
22283811,24613
22283812,24631
22283813,24648
22283814,24667
22283815,24681
22283816,24698
22283817,24715
22283818,24729
22283819,24746
22283820,24766
22283821,24782
22283822,24800
22283823,24820
22283824,24838
22283825,24857
22283826,24873
22283827,24892
22283828,24908
22283829,24926
22283830,24940
22283831,24960
22283832,24976
22283833,25000
22283834,25022
22283835,25033
22283836,25050
22283837,25068
22283838,25089
22283839,25104
22283840,25116
22283841,25134
22283842,25149
22283843,25166
22283844,25180
22283845,25197
22283846,25211
22283847,25229
22283848,25239
22283849,25254
22283850,25270
22283851,25285
22283852,25305
22283853,25322
22283854,25338
22283855,25359
22283856,25393
22283857,25409
22283858,25432
22283859,25449
22283860,25465
22283861,25479
22283862,25497
22283863,25514
22283864,25530
22283865,25544
22283866,25561
22283867,25584
22283868,25603
22283869,25623
