freshdesk_ticket_id,frappe_ticket_id
22286270,24117
22286271,24129
22286272,24145
22286273,24160
22286274,24176
22286275,24189
22286276,24205
22286277,24219
22286278,24239
22286279,24259
22286280,24267
22286281,24282
22286282,24298
22286283,24312
22286284,24331
22286285,24345
22286286,24364
22286287,24384
22286288,24400
22286289,24417
22286290,24433
22286291,24451
22286292,24470
22286293,24489
22286294,24508
22286295,24528
22286296,24544
22286297,24560
22286298,24577
22286299,24594
22286300,24612
22286301,24628
22286302,24642
22286303,24662
22286304,24685
22286305,24699
22286306,24716
22286307,24734
22286308,24747
22286309,24765
22286310,24780
22286311,24797
22286312,24814
22286313,24829
22286314,24846
22286315,24863
22286316,24885
22286317,24904
22286318,24925
22286319,24942
22286320,24963
22286321,24979
22286322,24994
22286323,25011
22286324,25032
22286325,25048
22286326,25070
22286327,25086
22286328,25101
22286329,25117
22286330,25138
22286331,25151
22286332,25171
22286333,25187
22286334,25205
22286335,25223
22286336,25244
22286337,25257
22286338,25273
22286339,25294
22286340,25315
22286341,25329
22286342,25347
22286343,25367
22286344,25381
22286345,25395
22286346,25413
22286347,25429
22286348,25443
22286349,25460
22286350,25476
22286351,25493
22286352,25510
22286353,25527
22286354,25543
22286355,25562
22286356,25577
22286357,25590
22286358,25604
22286359,25626
22286360,25647
22286361,25666
22286362,25681
22286363,25695
22286364,25708
22286365,25722
22286366,25732
22286367,25748
22286368,25759
22286369,25769
22286370,25780
22286371,25791
22286372,25801
22286373,25811
22286374,25821
22286375,25832
22286376,25842
22286377,25852
22286378,25860
22286379,25870
22286380,25888
22286381,25899
22286382,25909
22286383,25919
22286384,25929
22286385,25931
22286386,25941
22286387,25951
22286388,25959
22286389,25970
22286390,25977
22286391,25986
22286392,25996
22286393,26004
22286394,26014
22286395,26022
22286396,26032
22286397,26043
22286398,26052
22286401,26072
22286402,26079
22286403,26088
22286404,26100
22286405,26109
22286406,26119
22286407,26129
22286408,26141
22286409,26152
22286410,26161
22286411,26171
22286412,26181
22286413,26194
22286414,26205
22286415,26215
22286416,26225
22286417,26231
22286418,26241
22286419,26251
22286420,26261
22286421,26271
22286422,26282
22286423,26295
22286424,26304
22286425,26314
22286426,26323
22286427,26336
22286428,26343
22286429,26355
22286430,26364
22286431,26377
22286432,26388
22286433,26399
22286434,26404
22286435,26412
22286436,26427
22286437,26437
22286438,26450
22286439,26456
22286440,26470
22286441,26479
22286442,26489
22286443,26499
22286444,26510
22286445,26517
22286446,26526
22286447,26534
22286448,26545
22286449,26555
22286450,26562
22286451,26570
22286452,26578
22286453,26588
22286454,26594
22286455,26602
22286456,26612
22286457,26620
22286458,26629
22286459,26637
22286460,26646
22286461,26654
22286462,26664
22286463,26671
22286464,26681
22286465,26690
22286466,26695
22286467,26702
22286468,26710
22286469,26720
22286470,26728
22286471,26735
22286472,26744
22286473,26755
22286474,26763
22286475,26770
22286476,26778
22286477,26786
22286478,26794
22286479,26803
22286480,26811
22286481,26819
22286482,26825
22286483,26833
22286484,26840
22286485,26848
22286486,26856
22286487,26866
22286488,26874
22286489,26884
22286490,26893
22286491,26903
22286492,26911
22286493,26919
22286494,26926
22286495,26935
22286496,26943
22286497,26950
22286498,26957
22286499,26965
22286500,26975
22286501,26982
22286502,26988
22286503,26996
22286504,27004
22286505,27014
22286506,27021
22286507,27029
22286508,27036
22286509,27046
22286510,27051
22286511,27059
22286512,27066
22286513,27072
22286514,27079
22286515,27093
22286516,27101
22286517,27106
22286518,27117
22286519,27123
22286520,27130
22286521,27136
22286522,27144
22286523,27155
22286524,27164
22286525,27170
22286526,27178
22286527,27186
22286528,27194
22286529,27202
22286530,27210
22286531,27220
22286532,27230
22286533,27239
22286534,27247
22286535,27254
22286536,27263
22286537,27270
22286538,27279
22286539,27287
22286540,27295
22286541,27302
22286542,27312
22286543,27321
22286544,27326
22286545,27336
22286546,27342
22286547,27350
22286548,27358
22286549,27367
22286550,27374
22286551,27382
22286552,27390
22286553,27398
22286554,27407
22286555,27414
22286556,27422
22286557,27431
22286558,27438
22286559,27445
22286560,27453
22286561,27463
22286562,27472
22286563,27477
22286564,27484
22286565,27491
22286566,27498
22286567,27505
22286568,27511
22286569,27517
