freshdesk_ticket_id,frappe_ticket_id
22285670,22702
22285671,22714
22285672,22726
22285673,22737
22285674,22748
22285675,22759
22285676,22771
22285677,22784
22285678,22792
22285679,22803
22285680,22815
22285681,22824
22285682,22840
22285683,22846
22285684,22855
22285685,22871
22285686,22883
22285687,22893
22285688,22905
22285689,22915
22285690,22926
22285691,22936
22285692,22948
22285693,22957
22285694,22968
22285695,22978
22285696,22987
22285697,23002
22285698,23012
22285699,23025
22285700,23034
22285701,23044
22285702,23055
22285703,23067
22285704,23078
22285705,23097
22285706,23108
22285707,23119
22285708,23129
22285709,23139
22285710,23150
22285711,23161
22285712,23173
22285713,23182
22285714,23193
22285715,23203
22285716,23215
22285717,23224
22285718,23238
22285719,23249
22285720,23259
22285721,23269
22285722,23281
22285723,23289
22285724,23303
22285725,23316
22285726,23325
22285727,23337
22285728,23347
22285729,23357
22285730,23364
22285731,23376
22285732,23388
22285733,23399
22285734,23412
22285735,23420
22285736,23434
22285737,23447
22285738,23455
22285739,23467
22285740,23479
22285741,23490
22285742,23501
22285743,23514
22285744,23526
22285745,23534
22285746,23545
22285747,23556
22285748,23566
22285749,23579
22285750,23589
22285751,23599
22285752,23610
22285753,23621
22285754,23633
22285755,23645
22285756,23657
22285757,23667
22285758,23678
22285759,23690
22285760,23700
22285761,23712
22285762,23727
22285763,23742
22285764,23753
22285765,23765
22285766,23780
22285767,23791
22285768,23801
22285769,23814
22285770,23826
22285771,23839
22285772,23850
22285773,23860
22285774,23874
22285775,23884
22285776,23891
22285777,23902
22285778,23912
22285779,23920
22285780,23931
22285781,23944
22285782,23957
22285783,23969
22285784,23979
22285785,23987
22285786,23995
22285787,24006
22285788,24017
22285789,24029
22285790,24039
22285791,24052
22285792,24062
22285793,24073
22285794,24083
22285795,24092
22285796,24111
22285797,24124
22285798,24138
22285799,24154
22285800,24170
22285801,24187
22285802,24206
22285803,24224
22285804,24244
22285805,24261
22285806,24274
22285807,24290
22285808,24305
22285809,24317
22285810,24333
22285811,24351
22285812,24372
22285813,24387
22285814,24405
22285815,24423
22285816,24439
22285817,24457
22285818,24475
22285819,24491
22285820,24507
22285821,24534
22285822,24550
22285823,24569
22285824,24586
22285825,24604
22285826,24623
22285827,24640
22285828,24658
22285829,24674
22285830,24691
22285831,24707
22285832,24721
22285833,24739
22285834,24755
22285835,24774
22285836,24778
22285837,24792
22285838,24804
22285839,24822
22285840,24842
22285841,24860
22285842,24877
22285843,24890
22285844,24907
22285845,24923
22285846,24945
22285847,24962
22285848,24980
22285849,24995
22285850,25013
22285851,25031
22285852,25053
22285853,25071
22285854,25091
22285855,25109
22285856,25123
22285857,25135
22285858,25153
22285859,25167
22285860,25189
22285861,25208
22285862,25225
22285863,25243
22285864,25260
22285865,25274
22285866,25291
22285867,25308
22285868,25320
22285869,25336
22285870,25351
22285871,25364
22285872,25378
22285873,25394
22285874,25411
22285875,25431
22285876,25448
22285877,25468
22285878,25483
22285879,25502
22285880,25517
22285881,25534
22285882,25549
22285883,25570
22285884,25583
22285885,25601
22285886,25619
22285887,25637
22285888,25658
22285889,25676
22285890,25690
22285891,25704
22285892,25718
22285893,25731
22285894,25743
22285895,25756
22285896,25765
22285897,25771
22285898,25779
22285899,25789
22285900,25798
22285901,25805
22285902,25814
22285903,25824
22285904,25831
22285905,25839
22285906,25849
22285907,25858
22285908,25867
22285909,25877
22285910,25886
22285911,25893
22285912,25906
22285913,25910
22285914,25921
22285915,25932
22285916,25942
22285917,25952
22285918,25964
22285919,25972
22285920,25982
22285921,25992
22285922,26000
22285923,26009
22285924,26015
22285925,26024
22285926,26033
22285927,26042
22285928,26053
22285929,26065
22285930,26076
22285931,26080
22285932,26091
22285933,26101
22285934,26115
22285935,26125
22285936,26135
22285937,26146
22285938,26162
22285939,26172
22285940,26182
22285941,26191
22285942,26201
22285943,26212
22285944,26220
22285945,26230
22285946,26240
22285947,26250
22285948,26259
22285949,26270
22285950,26280
22285951,26289
22285952,26298
22285953,26308
22285954,26319
22285955,26327
22285956,26337
22285957,26349
22285958,26360
22285959,26372
22285960,26380
22285961,26390
22285962,26401
22285963,26413
22285964,26426
22285965,26438
22285966,26448
22285967,26457
22285968,26466
22285969,26477
