freshdesk_ticket_id,frappe_ticket_id
22284470,21928
22284471,21936
22284472,21940
22284473,21949
22284474,21958
22284475,21969
22284476,21979
22284477,21989
22284478,21999
22284479,22016
22284480,22023
22284481,22032
22284482,22043
22284483,22054
22284484,22066
22284485,22077
22284486,22089
22284487,22100
22284488,22109
22284489,22116
22284490,22125
22284491,22133
22284492,22144
22284493,22154
22284494,22167
22284495,22177
22284496,22183
22284497,22197
22284498,22205
22284499,22215
22284500,22225
22284501,22233
22284502,22245
22284503,22253
22284504,22262
22284505,22272
22284506,22283
22284507,22293
22284508,22304
22284509,22313
22284510,22325
22284511,22333
22284512,22342
22284513,22352
22284514,22362
22284515,22372
22284516,22382
22284517,22392
22284518,22401
22284519,22411
22284520,22420
22284521,22429
22284522,22441
22284523,22452
22284524,22464
22284525,22480
22284526,22490
22284527,22500
22284528,22510
22284529,22518
22284530,22531
22284531,22541
22284532,22549
22284533,22559
22284534,22568
22284535,22579
22284536,22590
22284537,22597
22284538,22605
22284539,22614
22284540,22624
22284541,22633
22284542,22643
22284543,22655
22284544,22665
22284545,22675
22284546,22686
22284547,22695
22284548,22708
22284549,22720
22284550,22738
22284551,22749
22284552,22760
22284553,22770
22284554,22781
22284555,22791
22284556,22804
22284557,22813
22284558,22823
22284559,22836
22284560,22851
22284561,22859
22284562,22867
22284563,22879
22284564,22891
22284565,22902
22284566,22912
22284567,22923
22284568,22934
22284569,22945
22284570,22956
22284571,22969
22284572,22977
22284573,22989
22284574,22998
22284575,23009
22284576,23020
22284577,23031
22284578,23042
22284579,23053
22284580,23065
22284581,23076
22284582,23081
22284583,23089
22284584,23100
22284585,23111
22284586,23122
22284587,23133
22284588,23145
22284589,23156
22284590,23168
22284591,23176
22284592,23185
22284593,23198
22284594,23210
22284595,23221
22284596,23232
22284597,23239
22284598,23247
22284599,23258
22284600,23270
22284601,23282
22284602,23293
22284603,23299
22284604,23310
22284605,23321
22284606,23330
22284607,23344
22284608,23354
22284609,23367
22284611,23386
22284612,23397
22284613,23406
22284614,23419
22284615,23432
22284616,23443
22284617,23462
22284618,23473
22284619,23485
22284620,23494
22284621,23504
22284622,23511
22284623,23522
22284624,23535
22284625,23547
22284626,23557
22284627,23568
22284628,23577
22284629,23590
22284630,23601
22284631,23612
22284632,23622
22284633,23632
22284634,23644
22284635,23656
22284636,23665
22284637,23676
22284638,23687
22284639,23698
22284640,23710
22284641,23717
22284642,23724
22284643,23735
22284644,23746
22284645,23758
22284646,23768
22284647,23773
22284648,23785
22284649,23796
22284650,23809
22284651,23820
22284652,23830
22284653,23841
22284654,23854
22284655,23865
22284656,23876
22284657,23887
22284658,23899
22284659,23907
22284660,23921
22284661,23932
22284662,23942
22284663,23956
22284664,23966
22284665,23977
22284666,23986
22284667,23998
22284668,24009
22284669,24020
22284670,24030
22284671,24040
22284672,24048
22284673,24059
22284674,24071
22284675,24080
22284676,24090
22284677,24098
22284678,24109
22284679,24123
22284681,24144
22284682,24158
22284683,24175
22284684,24190
22284685,24207
22284686,24223
22284687,24246
22284688,24263
22284689,24280
22284690,24295
22284691,24313
22284692,24330
22284693,24346
22284694,24370
22284695,24392
22284696,24409
22284697,24430
22284698,24448
22284699,24462
22284700,24482
22284701,24499
22284702,24514
22284703,24535
22284704,24547
22284705,24566
22284706,24584
22284707,24603
22284708,24620
22284709,24633
22284710,24650
22284711,24663
22284712,24684
22284713,24701
22284714,24717
22284715,24735
22284716,24752
22284717,24771
22284718,24786
22284719,24801
22284720,24818
22284721,24832
22284722,24852
22284723,24867
22284724,24880
22284725,24905
22284726,24921
22284727,24944
22284728,24958
22284729,24975
22284730,25003
22284731,25019
22284732,25036
22284733,25052
22284734,25067
22284735,25087
22284736,25105
22284737,25122
22284738,25139
22284739,25156
22284740,25174
22284741,25184
22284742,25203
22284743,25224
22284744,25245
22284745,25261
22284746,25280
22284747,25295
22284748,25316
22284749,25331
22284750,25346
22284751,25362
22284752,25380
22284753,25404
22284754,25423
22284755,25446
22284756,25466
22284757,25484
22284758,25496
22284759,25512
22284760,25529
22284761,25546
22284762,25564
22284763,25581
22284764,25598
22284765,25617
22284766,25636
22284767,25652
22284768,25668
22284769,25682
