freshdesk_ticket_id,frappe_ticket_id
22283870,21908
22283871,21913
22283872,21918
22283873,21925
22283874,21932
22283875,21939
22283876,21947
22283877,21956
22283878,21966
22283879,21975
22283880,21985
22283881,21996
22283882,22003
22283883,22017
22283884,22027
22283885,22037
22283886,22047
22283887,22058
22283888,22064
22283889,22075
22283890,22084
22283891,22092
22283892,22102
22283893,22112
22283894,22122
22283895,22132
22283896,22142
22283897,22152
22283898,22164
22283899,22173
22283900,22186
22283901,22194
22283902,22202
22283903,22212
22283904,22221
22283905,22231
22283906,22240
22283907,22251
22283908,22260
22283909,22270
22283910,22281
22283911,22291
22283912,22301
22283913,22311
22283914,22321
22283915,22328
22283916,22337
22283917,22348
22283918,22360
22283919,22369
22283920,22380
22283921,22389
22283922,22400
22283923,22406
22283924,22418
22283925,22426
22283926,22435
22283927,22443
22283928,22453
22283929,22463
22283930,22473
22283931,22483
22283932,22493
22283933,22502
22283934,22514
22283935,22524
22283936,22535
22283937,22545
22283938,22555
22283939,22562
22283940,22571
22283941,22580
22283942,22592
22283943,22602
22283944,22612
22283945,22621
22283946,22630
22283947,22641
22283948,22649
22283949,22662
22283950,22668
22283951,22682
22283952,22690
22283953,22701
22283954,22712
22283955,22724
22283956,22734
22283957,22745
22283958,22755
22283959,22766
22283960,22777
22283961,22789
22283962,22798
22283963,22811
22283964,22825
22283965,22837
22283966,22845
22283967,22857
22283968,22868
22283969,22877
22283970,22889
22283971,22900
22283972,22910
22283973,22917
22283974,22927
22283975,22940
22283976,22949
22283978,22965
22283979,22976
22283980,22988
22283981,23000
22283982,23011
22283983,23021
22283984,23036
22283985,23046
22283986,23060
22283987,23075
22283988,23086
22283989,23093
22283990,23104
22283991,23115
22283992,23126
22283993,23143
22283994,23153
22283995,23166
22283996,23178
22283997,23189
22283998,23199
22283999,23207
22284000,23220
22284001,23229
22284002,23240
22284003,23251
22284004,23263
22284005,23272
22284006,23284
22284007,23296
22284008,23306
22284009,23317
22284010,23328
22284011,23340
22284012,23351
22284013,23362
22284014,23373
22284015,23384
22284016,23394
22284017,23405
22284018,23416
22284019,23427
22284020,23440
22284021,23450
22284022,23463
22284023,23475
22284024,23487
22284025,23497
22284026,23507
22284027,23519
22284028,23530
22284029,23540
22284030,23548
22284031,23559
22284032,23572
22284033,23584
22284034,23592
22284035,23603
22284036,23615
22284037,23629
22284038,23638
22284039,23650
22284040,23660
22284041,23673
22284042,23682
22284043,23695
22284044,23704
22284045,23715
22284046,23728
22284047,23740
22284048,23750
22284049,23761
22284050,23771
22284051,23784
22284052,23794
22284053,23808
22284054,23815
22284055,23827
22284056,23837
22284057,23853
22284058,23862
22284059,23873
22284060,23885
22284061,23896
22284062,23910
22284063,23923
22284064,23933
22284065,23945
22284066,23955
22284067,23964
22284068,23978
22284069,23989
22284070,23999
22284071,24007
22284072,24018
22284073,24027
22284074,24038
22284075,24049
22284076,24058
22284077,24066
22284078,24077
22284079,24087
22284080,24101
22284081,24114
22284082,24127
22284083,24142
22284084,24156
22284085,24171
22284087,24200
22284088,24221
22284089,24233
22284090,24255
22284091,24269
22284092,24288
22284093,24304
22284094,24321
22284095,24334
22284096,24349
22284097,24365
22284098,24382
22284099,24399
22284100,24419
22284101,24435
22284102,24452
22284103,24474
22284104,24492
22284105,24511
22284106,24525
22284107,24543
22284108,24561
22284109,24578
22284110,24591
22284111,24605
22284112,24622
22284113,24639
22284114,24657
22284115,24676
22284116,24694
22284117,24710
22284118,24724
22284119,24742
22284120,24760
22284121,24777
22284122,24793
22284123,24809
22284124,24827
22284125,24844
22284126,24856
22284127,24875
22284128,24895
22284129,24911
22284130,24920
22284131,24939
22284132,24959
22284133,24978
22284134,24993
22284135,25015
22284136,25029
22284137,25058
22284138,25074
22284139,25085
22284140,25099
22284141,25124
22284142,25136
22284143,25154
22284144,25170
22284145,25190
22284146,25206
22284147,25221
22284148,25241
22284149,25259
22284150,25275
22284151,25296
22284152,25314
22284153,25332
22284154,25348
22284155,25363
22284156,25386
22284157,25405
22284158,25426
22284159,25447
22284160,25467
22284161,25486
22284162,25507
22284163,25523
22284164,25537
22284165,25553
22284166,25571
22284167,25592
22284168,25609
22284169,25632
