freshdesk_ticket_id,frappe_ticket_id
22282670,21885
22282671,21886
22282672,21887
22282673,21888
22282674,21889
22282675,21891
22282676,21895
22282677,21899
22282678,21903
22282679,21906
22282680,21910
22282681,21916
22282682,21922
22282683,21929
22282684,21933
22282685,21941
22282686,21948
22282687,21957
22282688,21967
22282689,21977
22282690,21986
22282691,21993
22282692,22002
22282693,22015
22282694,22021
22282695,22033
22282696,22041
22282697,22050
22282698,22061
22282699,22071
22282700,22081
22282701,22097
22282702,22106
22282703,22115
22282704,22124
22282705,22140
22282706,22151
22282707,22162
22282708,22171
22282709,22181
22282710,22190
22282711,22201
22282712,22209
22282713,22224
22282714,22235
22282715,22243
22282716,22256
22282717,22263
22282718,22275
22282719,22284
22282720,22295
22282721,22307
22282722,22318
22282723,22331
22282724,22341
22282726,22358
22282727,22367
22282728,22377
22282729,22386
22282730,22398
22282731,22405
22282732,22413
22282733,22423
22282734,22436
22282735,22446
22282736,22456
22282737,22466
22282738,22475
22282739,22488
22282740,22499
22282741,22508
22282742,22516
22282743,22526
22282744,22534
22282745,22542
22282746,22551
22282747,22566
22282748,22578
22282749,22589
22282750,22601
22282751,22610
22282752,22618
22282753,22625
22282754,22634
22282755,22639
22282756,22650
22282757,22659
22282758,22670
22282759,22680
22282760,22684
22282761,22693
22282762,22704
22282763,22715
22282764,22727
22282765,22736
22282766,22746
22282767,22758
22282768,22772
22282769,22780
22282770,22794
22282771,22802
22282772,22816
22282773,22828
22282774,22839
22282775,22850
22282776,22860
22282777,22869
22282778,22880
22282779,22890
22282780,22899
22282781,22908
22282782,22921
22282783,22930
22282784,22943
22282785,22953
22282786,22964
22282787,22975
22282788,22986
22282789,22996
22282790,23008
22282791,23019
22282792,23030
22282793,23041
22282794,23052
22282795,23063
22282796,23068
22282797,23080
22282798,23091
22282799,23101
22282800,23113
22282801,23124
22282802,23135
22282803,23146
22282804,23158
22282805,23169
22282806,23180
22282807,23191
22282808,23205
22282809,23216
22282810,23226
22282811,23236
22282812,23246
22282813,23257
22282814,23268
22282815,23278
22282816,23290
22282817,23300
22282818,23315
22282819,23327
22282820,23334
22282821,23346
22282822,23356
22282823,23365
22282824,23375
22282825,23389
22282826,23400
22282827,23410
22282828,23424
22282829,23437
22282830,23448
22282831,23457
22282832,23466
22282833,23478
22282834,23489
22282835,23508
22282836,23517
22282837,23531
22282838,23541
22282839,23552
22282840,23561
22282841,23571
22282842,23581
22282843,23597
22282844,23606
22282845,23620
22282846,23631
22282847,23639
22282848,23655
22282849,23668
22282850,23685
22282851,23697
22282852,23708
22282853,23719
22282854,23730
22282855,23738
22282856,23749
22282857,23760
22282858,23772
22282859,23783
22282860,23799
22282861,23810
22282862,23821
22282863,23833
22282864,23844
22282865,23857
22282866,23870
22282867,23877
22282868,23888
22282869,23903
22282870,23913
22282871,23922
22282872,23934
22282873,23943
22282874,23952
22282875,23965
22282876,23980
22282877,23992
22282878,24003
22282879,24015
22282880,24026
22282881,24037
22282882,24051
22282883,24063
22282884,24074
22282885,24082
22282886,24093
22282887,24104
22282888,24115
22282889,24126
22282890,24153
22282891,24168
22282892,24183
22282893,24211
22282894,24226
22282895,24237
22282896,24254
22282897,24268
22282898,24284
22282899,24301
22282900,24320
22282901,24336
22282902,24356
22282903,24374
22282904,24388
22282905,24402
22282906,24416
22282907,24425
22282908,24440
22282909,24455
22282910,24469
22282911,24484
22282912,24498
22282913,24517
22282914,24533
22282915,24549
22282916,24567
22282917,24583
22282918,24600
22282919,24619
22282920,24638
22282921,24654
22282922,24666
22282923,24682
22282924,24702
22282925,24720
22282926,24733
22282927,24756
22282928,24770
22282929,24789
22282930,24805
22282931,24824
22282932,24839
22282933,24854
22282934,24872
22282935,24889
22282936,24906
22282937,24924
22282938,24941
22282939,24956
22282940,24977
22282941,24990
22282942,25005
22282943,25021
22282944,25037
22282945,25057
22282946,25076
22282947,25092
22282948,25110
22282949,25128
22282950,25148
22282951,25168
22282952,25186
22282953,25201
22282954,25218
22282955,25234
22282956,25252
22282957,25269
22282958,25287
22282959,25301
22282960,25319
22282961,25339
22282962,25355
22282963,25372
22282964,25389
22282965,25401
22282966,25422
22282967,25440
22282968,25458
22282969,25475
