freshdesk_ticket_id,frappe_ticket_id
22290262,27750
22290263,27757
22290264,27767
22290265,27776
22290266,27786
22290267,27798
22290268,27807
22290269,27820
22290270,27830
22290272,27849
22290273,27860
22290274,27870
22290275,27881
22290276,27893
22290277,27904
22290278,27915
22290279,27927
22290280,27937
22290281,27950
22290282,27962
22290283,27973
22290284,27986
22290285,27996
22290286,28005
22290287,28016
22290288,28030
22290289,28043
22290290,28052
22290291,28060
22290292,28070
22290293,28083
22290294,28096
22290295,28108
22290296,28119
22290297,28129
22290298,28140
22290299,28149
22290300,28159
22290301,28171
22290302,28180
22290303,28191
22290304,28203
22290305,28215
22290306,28223
22290307,28231
22290308,28240
22290309,28250
22290310,28260
22290311,28270
22290312,28280
22290313,28290
22290314,28300
22290315,28310
22290316,28319
22290317,28329
22290318,28340
22290319,28351
22290320,28361
22290321,28369
22290322,28381
22290323,28389
22290324,28401
22290325,28410
22290326,28423
22290327,28429
22290328,28441
22290329,28450
22290330,28461
22290331,28468
22290332,28479
22290333,28490
22290334,28500
22290335,28510
22290336,28521
22290337,28532
22290338,28541
22290339,28551
22290340,28560
22290341,28571
22290342,28581
22290343,28591
22290344,28601
22290345,28612
22290346,28622
22290347,28631
22290348,28636
22290349,28647
22290350,28658
22290351,28666
22290352,28677
22290353,28687
22290354,28697
22290355,28707
22290356,28717
22290357,28728
22290358,28736
22290359,28749
22290360,28756
22290361,28765
22290362,28775
22290363,28786
22290364,28795
22290365,28805
22290366,28814
22290367,28825
22290368,28834
22290369,28847
22290370,28856
22290371,28866
22290372,28877
22290373,28888
22290374,28896
22290375,28909
22290376,28917
22290377,28927
22290378,28937
22290379,28951
22290380,28961
22290381,28971
22290382,28980
22290383,28992
22290384,29001
22290385,29012
22290386,29023
22290387,29033
22290388,29043
22290389,29052
22290390,29064
22290391,29073
22290392,29086
22290393,29096
22290394,29105
22290395,29113
22290396,29126
22290397,29136
22290398,29145
22290399,29154
22290400,29163
22290401,29173
22290402,29183
22290403,29192
22290404,29204
22290405,29213
22290406,29223
22290407,29240
22290408,29249
22290409,29259
22290410,29267
22290411,29277
22290412,29285
22290413,29295
22290414,29300
22290415,29312
22290416,29322
22290417,29335
22290418,29348
22290419,29358
22290420,29367
22290421,29378
22290422,29387
22290423,29395
22290424,29406
22290425,29416
22290426,29428
22290427,29437
22290428,29448
22290429,29458
22290430,29468
22290431,29478
22290432,29486
22290433,29496
22290434,29505
22290435,29515
22290436,29523
22290437,29530
22290438,29540
22290439,29553
22290440,29564
22290441,29575
22290442,29584
22290443,29596
22290444,29605
22290445,29615
22290446,29624
22290447,29634
22290448,29644
22290449,29653
22290450,29663
22290451,29675
22290452,29684
22290453,29695
22290454,29708
22290455,29718
22290456,29730
22290457,29739
22290458,29750
22290459,29759
22290460,29769
22290461,29777
22290462,29788
22290463,29798
22290464,29809
22290465,29818
22290466,29827
22290467,29834
22290468,29840
22290469,29851
22290470,29862
22290471,29871
22290472,29884
22290473,29894
22290474,29902
22290475,29916
22290476,29924
22290477,29934
22290478,29945
22290479,29956
22290480,29969
22290481,29977
22290482,29990
22290483,29999
22290484,30009
22290485,30019
22290486,30031
22290487,30043
22290488,30051
22290489,30061
22290490,30071
22290491,30081
22290492,30091
22290493,30099
22290494,30105
22290495,30117
22290496,30129
22290497,30141
22290498,30151
22290499,30161
22290500,30170
22290501,30179
22290502,30188
22290503,30198
22290504,30208
22290505,30216
22290506,30228
22290507,30239
22290508,30249
22290509,30258
22290510,30270
22290511,30279
22290512,30289
22290513,30299
22290514,30308
22290515,30317
22290516,30328
22290517,30338
22290518,30348
22290519,30358
22290520,30367
22290521,30373
22290522,30382
22290523,30392
22290524,30401
22290525,30412
22290526,30422
22290527,30431
22290528,30441
22290529,30451
22290530,30461
22290531,30473
22290532,30482
22290533,30493
22290534,30505
22290535,30514
22290536,30527
22290537,30535
22290538,30544
22290539,30554
22290540,30560
22290541,30571
22290542,30581
22290543,30591
22290544,30599
22290545,30609
22290546,30617
22290547,30626
22290548,30639
22290549,30645
22290550,30656
22290551,30663
22290552,30674
22290553,30682
22290554,30690
22290555,30698
22290556,30705
22290557,30712
22290558,30718
22290559,30724
22290560,30730
22290561,30735
22290271,33860
