freshdesk_ticket_id,frappe_ticket_id
22290562,27756
22290563,27762
22290564,27779
22290565,27789
22290566,27800
22290567,27809
22290568,27819
22290569,27828
22290570,27839
22290571,27853
22290572,27866
22290573,27876
22290574,27887
22290575,27899
22290576,27917
22290577,27928
22290578,27938
22290579,27951
22290580,27961
22290581,27972
22290582,27985
22290583,27998
22290584,28010
22290585,28021
22290586,28033
22290587,28041
22290588,28054
22290589,28065
22290590,28075
22290591,28088
22290592,28098
22290593,28109
22290594,28121
22290595,28132
22290596,28143
22290597,28151
22290598,28161
22290599,28170
22290600,28178
22290601,28187
22290602,28199
22290603,28209
22290604,28219
22290605,28233
22290606,28244
22290607,28254
22290608,28267
22290609,28272
22290610,28282
22290611,28292
22290612,28303
22290613,28313
22290614,28324
22290615,28333
22290616,28348
22290617,28357
22290618,28367
22290619,28378
22290620,28387
22290621,28397
22290622,28406
22290623,28417
22290624,28427
22290625,28438
22290626,28449
22290627,28459
22290628,28472
22290629,28484
22290630,28493
22290631,28503
22290632,28512
22290633,28520
22290634,28529
22290635,28539
22290636,28548
22290637,28559
22290638,28566
22290639,28576
22290640,28586
22290641,28596
22290642,28608
22290643,28616
22290644,28628
22290645,28639
22290646,28645
22290647,28655
22290648,28665
22290649,28675
22290650,28684
22290651,28695
22290652,28705
22290653,28715
22290654,28725
22290655,28734
22290656,28745
22290657,28757
22290658,28763
22290659,28773
22290660,28783
22290661,28792
22290662,28799
22290663,28813
22290664,28823
22290665,28836
22290666,28844
22290667,28857
22290668,28867
22290669,28878
22290670,28889
22290671,28897
22290672,28906
22290673,28916
22290674,28926
22290675,28944
22290676,28954
22290677,28964
22290678,28975
22290679,28987
22290680,28997
22290681,29008
22290682,29019
22290683,29031
22290684,29041
22290685,29053
22290686,29063
22290687,29072
22290688,29085
22290689,29095
22290690,29107
22290691,29117
22290692,29127
22290693,29134
22290694,29144
22290695,29153
22290696,29168
22290697,29178
22290698,29187
22290699,29197
22290700,29208
22290701,29217
22290702,29225
22290703,29233
22290704,29243
22290705,29253
22290706,29264
22290707,29276
22290708,29286
22290709,29296
22290710,29306
22290711,29317
22290712,29326
22290713,29338
22290714,29349
22290715,29357
22290716,29369
22290717,29377
22290718,29389
22290719,29399
22290720,29408
22290721,29418
22290722,29430
22290723,29441
22290724,29451
22290725,29462
22290726,29472
22290727,29482
22290728,29492
22290729,29500
22290730,29513
22290731,29524
22290732,29531
22290733,29541
22290734,29547
22290735,29558
22290736,29568
22290737,29578
22290738,29588
22290739,29597
22290740,29607
22290741,29618
22290742,29625
22290743,29635
22290744,29645
22290745,29655
22290746,29665
22290747,29674
22290748,29685
22290749,29694
22290750,29704
22290751,29716
22290752,29725
22290753,29733
22290754,29741
22290755,29754
22290756,29764
22290757,29775
22290758,29786
22290759,29796
22290760,29806
22290761,29817
22290762,29828
22290763,29836
22290764,29846
22290765,29856
22290766,29864
22290767,29875
22290768,29886
22290769,29899
22290770,29908
22290771,29919
22290772,29927
22290773,29939
22290774,29948
22290775,29958
22290776,29968
22290777,29978
22290778,29985
22290779,29995
22290780,30006
22290781,30016
22290783,30035
22290784,30044
22290785,30052
22290786,30062
22290787,30072
22290788,30083
22290789,30094
22290790,30104
22290791,30114
22290792,30126
22290793,30136
22290794,30145
22290795,30157
22290796,30167
22290797,30177
22290798,30187
22290799,30197
22290800,30210
22290801,30219
22290802,30229
22290803,30240
22290804,30250
22290805,30260
22290806,30269
22290807,30278
22290808,30288
22290809,30297
22290810,30310
22290811,30319
22290812,30330
22290813,30340
22290814,30349
22290815,30360
22290816,30370
22290817,30380
22290818,30385
22290819,30396
22290820,30406
22290821,30418
22290822,30430
22290823,30439
22290824,30449
22290825,30459
22290826,30469
22290827,30479
22290828,30490
22290829,30499
22290830,30509
22290831,30518
22290832,30528
22290833,30538
22290834,30547
22290835,30556
22290836,30566
22290837,30577
22290838,30588
22290839,30597
22290840,30607
22290841,30620
22290842,30630
22290843,30635
22290844,30644
22290845,30653
22290846,30662
22290847,30671
22290848,30680
22290849,30687
22290850,30697
22290851,30703
22290852,30709
22290853,30715
22290854,30719
22290855,30728
22290856,30733
22290857,30736
22290858,30738
22290859,30740
22290860,30742
22290861,30744
